gene,pLI
HOMER1,0.99937
NRF1,0.99937
PODXL2,0.99937
SCAI,0.99937
SPOP,0.99937
ZBTB44,0.99937
CSTF2,0.99936
MTM1,0.99935
ROR1,0.99935
YEATS2,0.99935
CIT,0.99934
ERCC6L,0.99934
CAMK1D,0.99933
CBLL1,0.99933
FBXW7,0.99933
NDC1,0.99933
PHF1,0.99933
ZBTB38,0.99933
SMARCD1,0.99932
MEIS2,0.99931
MTMR1,0.99931
PLRG1,0.99931
RAB3GAP2,0.99931
RBM22,0.99931
ACVR1B,0.99930
PABPC4,0.99930
TOPORS,0.99930
YAP1,0.99930
DKC1,0.99929
BRINP2,0.99928
COPS5,0.99928
SP2,0.99927
TLE1,0.99927
GCM1,0.99926
LIMK1,0.99926
PPP1CB,0.99926
PRPF4,0.99926
FOXP4,0.99925
STK39,0.99925
TTYH3,0.99925
ZMIZ1,0.99925
AFF2,0.99924
ATP5A1,0.99924
ATRNL1,0.99924
ESRP1,0.99924
PTPN4,0.99924
CSNK1E,0.99923
PPP4R1,0.99923
PRKAR2B,0.99923
SCUBE3,0.99923
GNL1,0.99922
MTPAP,0.99922
AP2M1,0.99921
HSP90AB1,0.99921
NCOA5,0.99921
NCSTN,0.99921
DDX1,0.99920
RUVBL1,0.99920
ZBTB16,0.99920
CCNC,0.99919
NCAPG2,0.99919
PHLPP1,0.99919
EEF1G,0.99918
LYN,0.99918
NFIA,0.99918
PRR14L,0.99918
CLCN4,0.99917
GSK3A,0.99917
PPP6R3,0.99917
PHF20,0.99916
RSRC2,0.99916
XKR4,0.99916
CPEB1,0.99915
SHROOM4,0.99915
STXBP5L,0.99915
DAAM1,0.99914
NOL4,0.99914
SARS,0.99914
Sep.07,0.99914
WDTC1,0.99914
AEBP2,0.99913
CCT4,0.99913
NUFIP2,0.99913
GRHL2,0.99912
NRXN2,0.99912
SRP54,0.99912
TGFB2,0.99912
RBM15B,0.99911
MAN1A2,0.99910
RNF220,0.99910
ETS2,0.99909
FBXO38,0.99909
KDM1A,0.99909
MEIS1,0.99909
SMARCE1,0.99909
ATP2B3,0.99908
ATXN7L3,0.99908
MAP2K7,0.99908
TAF5L,0.99907
CHM,0.99906
COPS4,0.99906
GRIA2,0.99906
PRMT1,0.99906
TRIM2,0.99905
ADAM17,0.99904
CDC27,0.99904
CSNK1G1,0.99904
NISCH,0.99904
NUMBL,0.99904
RAE1,0.99904
TRAF3,0.99904
FBXL17,0.99903
TPP2,0.99903
CSNK1G3,0.99902
MSL1,0.99902
ATP11C,0.99901
DENND4A,0.99901
PICALM,0.99901
RUSC2,0.99901
ZNF280C,0.99901
ZRSR2,0.99901
NFIX,0.99900
UBQLN1,0.99900
GRIK5,0.99898
TMEM132B,0.99898
UBE2Q1,0.99898
CALD1,0.99897
HMGCR,0.99897
TBX18,0.99897
ACTR3B,0.99896
POU2F2,0.99896
RBFOX2,0.99896
ARHGEF9,0.99895
B4GALT5,0.99895
CYBB,0.99895
NYAP1,0.99895
PPME1,0.99895
TOX,0.99895
C17orf85,0.99894
BMPR1B,0.99892
CDKL5,0.99892
DPYSL3,0.99892
ERBB4,0.99892
GNB1,0.99892
NRG2,0.99892
CPSF7,0.99891
LEMD3,0.99891
PACSIN1,0.99891
ACTR2,0.99890
ABCD1,0.99889
ZRANB1,0.99889
CSNK2A2,0.99888
ZNF319,0.99888
PSMD13,0.99887
PTPN2,0.99887
CAMK2G,0.99886
NR2E1,0.99886
PROX1,0.99886
YBX2,0.99886
NKD1,0.99885
SENP1,0.99885
HPN,0.99884
FAF1,0.99883
NFE2L1,0.99883
NR2C2,0.99882
SVOP,0.99882
AHSA1,0.99881
WAS,0.99881
DNM1,0.99880
SNRNP70,0.99880
CDC42BPA,0.99878
MDGA2,0.99878
SH3KBP1,0.99878
EFHC2,0.99877
ENG,0.99877
TTBK2,0.99876
ZNF618,0.99876
ERBB2IP,0.99875
GTF2I,0.99875
KLHDC3,0.99875
XRCC6,0.99875
CCT2,0.99874
ASIC2,0.99873
BCL9L,0.99873
FAM160B1,0.99873
GRM7,0.99873
HNRNPA1,0.99873
MIER3,0.99872
ZNF384,0.99872
ATXN7L1,0.99871
FBXL5,0.99870
NFIB,0.99870
PRPF39,0.99870
STT3B,0.99869
ARHGAP5,0.99868
RBM14,0.99866
ZC3H12B,0.99866
ARHGAP6,0.99865
IKZF1,0.99865
RXRA,0.99865
SMAD4,0.99865
CELF5,0.99864
GPC3,0.99863
SERPINC1,0.99863
SMAD5,0.99863
KCNH3,0.99860
ELFN1,0.99859
MAT2A,0.99857
PAIP1,0.99857
PLXNB2,0.99857
MAOB,0.99856
PA2G4,0.99856
SKI,0.99856
TOMM70A,0.99855
DIP2B,0.99854
SLC6A3,0.99854
BACH2,0.99852
HSPA8,0.99852
RABEP1,0.99852
HMBOX1,0.99850
SRGAP1,0.99850
TXLNG,0.99850
ZFX,0.99848
GRM5,0.99847
REL,0.99846
FBXW2,0.99844
KBTBD2,0.99844
DEF6,0.99843
HMGCS1,0.99843
HMGXB3,0.99843
PLCG2,0.99843
XKR6,0.99842
IL1RAPL1,0.99841
LEF1,0.99841
PLXNC1,0.99841
GNAL,0.99839
FAM135A,0.99837
PAX8,0.99837
FKBP8,0.99836
JPH3,0.99835
NTNG2,0.99835
EXOC8,0.99834
FMN2,0.99833
PPM1A,0.99832
NPM1,0.99831
CAPZA2,0.99830
CORO1C,0.99830
DLGAP1,0.99830
LMNA,0.99830
OSBP,0.99829
SRSF11,0.99828
MAPK8,0.99827
ACHE,0.99826
DDX4,0.99826
PPP4R2,0.99826
SOX9,0.99826
DNAJA2,0.99825
MOSPD2,0.99824
CAMTA2,0.99822
LRP12,0.99822
SH3PXD2A,0.99821
DIAPH2,0.99820
CNOT6L,0.99819
TM9SF4,0.99818
CCNJ,0.99817
SIM1,0.99816
ADD3,0.99815
EIF4A2,0.99815
TBR1,0.99814
TRIM46,0.99814
ACE2,0.99813
RIC8B,0.99812
BCAR1,0.99811
EVL,0.99810
GPS1,0.99808
MORC4,0.99808
MKL1,0.99807
PAX5,0.99807
GMPS,0.99805
RASIP1,0.99805
GDA,0.99804
MYC,0.99804
ATP1B1,0.99803
CLCN5,0.99803
ZBTB21,0.99803
SSH2,0.99801
ZYG11B,0.99801
CAMK2A,0.99800
HECTD2,0.99800
PHF23,0.99800
SCAF1,0.99799
SLC9A6,0.99799
IWS1,0.99798
MBTPS2,0.99797
TMEM57,0.99795
OGDH,0.99794
OPA1,0.99792
ZNF654,0.99792
GABPA,0.99791
NFATC3,0.99791
AP2B1,0.99790
EXT1,0.99790
DDI2,0.99788
ZBTB2,0.99788
PCDH1,0.99786
FRYL,0.99785
RAB11FIP3,0.99785
MAGED1,0.99783
ARPC2,0.99782
FRS2,0.99782
PIP4K2B,0.99782
KIRREL,0.99781
SND1,0.99781
ZNF865,0.99781
BTBD18,0.99780
LAMA5,0.99779
RBFOX3,0.99779
TXLNA,0.99779
CADM4,0.99777
MNT,0.99777
ATP6V0A1,0.99776
CRTC2,0.99775
PSMD4,0.99775
RPGR,0.99775
AP1B1,0.99774
NRK,0.99774
PRPF31,0.99773
SMAD2,0.99773
KCNJ3,0.99772
SLTM,0.99772
BRD7,0.99771
TSHZ1,0.99770
LIN9,0.99769
CSNK1A1,0.99768
SOCS7,0.99768
IQGAP1,0.99767
DYRK2,0.99766
PIAS2,0.99766
BCR,0.99765
MEPCE,0.99761
RFX1,0.99761
PPP1R13B,0.99759
RBM47,0.99759
MAP2K4,0.99758
TRIM27,0.99758
GIT2,0.99757
IL21R,0.99757
LRRC4,0.99756
CBLB,0.99754
NKAP,0.99754
ATF7,0.99753
ST7,0.99752
MLLT1,0.99750
ADRM1,0.99749
HNRNPA2B1,0.99749
DDX39B,0.99748
F9,0.99747
FGFR2,0.99747
ELL,0.99746
MITF,0.99746
PHF21B,0.99746
PCGF1,0.99739
ZNF281,0.99738
OLFM1,0.99736
TP73,0.99736
C7orf60,0.99735
FOXO3,0.99735
FRMD5,0.99735
DAPK1,0.99734
SRPK2,0.99734
PHF6,0.99732
MAPK1,0.99730
SLC38A2,0.99730
PDZRN3,0.99729
SLC44A1,0.99728
KLF4,0.99727
SBF1,0.99727
EBF1,0.99726
PTK7,0.99726
ACTL6A,0.99724
FCHO1,0.99724
ADCY1,0.99722
CNOT7,0.99722
RAI14,0.99721
SMARCB1,0.99721
ERN1,0.99720
SEL1L,0.99720
GNB2L1,0.99718
FBXL20,0.99716
RGAG1,0.99716
RIMS1,0.99716
RXRB,0.99715
PUF60,0.99712
TRAF6,0.99710
OTUD5,0.99709
USP1,0.99709
DCTN2,0.99706
HSF5,0.99706
PHACTR3,0.99706
GLA,0.99705
SLC4A4,0.99703
SSRP1,0.99703
TFAP4,0.99703
EYA3,0.99702
NRP1,0.99702
ZBTB18,0.99702
INTS2,0.99701
FOXO1,0.99697
STIM2,0.99697
TSHZ2,0.99695
PSMC6,0.99694
TLN2,0.99692
ACRC,0.99690
MSL3,0.99690
POLD3,0.99690
SSBP2,0.99689
DPP8,0.99688
PDIA3,0.99687
RABL6,0.99687
STOX2,0.99687
HTATSF1,0.99686
P4HB,0.99683
THRB,0.99683
WASF1,0.99683
RPL7,0.99681
ELL2,0.99680
FOXJ3,0.99679
HIC2,0.99679
CCNL1,0.99678
MYO16,0.99678
PIK3C2B,0.99678
PRMT8,0.99678
CENPB,0.99677
MRC1L1,0.99677
SPPL3,0.99676
XPOT,0.99675
CELF4,0.99674
FOXJ2,0.99672
RP11-152F13.10,0.99672
ETF1,0.99670
LRCH2,0.99670
WIZ,0.99670
FNTA,0.99668
ADD2,0.99667
NACC1,0.99666
Sep.09,0.99665
NKRF,0.99664
UPF3B,0.99662
TNRC18,0.99661
MALT1,0.99660
MAP7D1,0.99660
HNRNPD,0.99658
APPBP2,0.99657
FADS2,0.99657
SRC,0.99657
LRRC8B,0.99656
CAMKV,0.99655
SLC6A8,0.99655
ADAM23,0.99654
DPP9,0.99652
UFD1L,0.99650
CSTF3,0.99649
GANAB,0.99649
MTMR12,0.99649
YTHDF3,0.99647
PSME3,0.99643
IDS,0.99642
GNAQ,0.99639
PTGS2,0.99639
CMTR1,0.99638
NASP,0.99636
SART3,0.99636
ZMYM2,0.99636
TBX21,0.99635
ZBTB10,0.99634
RPS6KA4,0.99633
ZNF496,0.99632
TRIP13,0.99630
GATA6,0.99629
KCNB2,0.99626
LZTS3,0.99624
TCP1,0.99624
MBD1,0.99622
CREB1,0.99621
GRIA1,0.99621
RBBP4,0.99621
NKTR,0.99620
ALAS2,0.99619
CHUK,0.99619
GABRA2,0.99619
HNRNPA3,0.99611
SIK2,0.99610
EML1,0.99608
SLC8A2,0.99607
EEF1A2,0.99606
SET,0.99606
SLC8A1,0.99605
TSKS,0.99604
KCNA4,0.99602
TTYH1,0.99602
WT1,0.99602
CBFA2T2,0.99601
RAPGEF6,0.99601
LSM14B,0.99600
AHCYL1,0.99597
GNA11,0.99596
CSNK1D,0.99589
ZNF711,0.99588
FANCB,0.99586
CCT6A,0.99585
TNFRSF1A,0.99585
ELF2,0.99581
FBXO32,0.99581
PRKAG2,0.99578
RBM15,0.99578
INF2,0.99577
ARIH2,0.99570
GPKOW,0.99568
HNRNPL,0.99567
GLUL,0.99566
NXN,0.99566
RAD23B,0.99566
KIAA1211L,0.99564
PCBP2,0.99564
DCAF8,0.99563
RPL7A,0.99563
ZNF704,0.99563
PBX1,0.99558
MCMBP,0.99556
HSP90B1,0.99554
LEPR,0.99554
GNL3L,0.99553
NRG1,0.99553
PSMD6,0.99549
PPP2R2A,0.99545
ARNT,0.99541
TP63,0.99539
GMEB2,0.99537
PRICKLE2,0.99534
NRIP1,0.99531
BANP,0.99527
NOVA1,0.99527
TOP2A,0.99526
PPP1R7,0.99525
EPB41L2,0.99523
ANKRD13C,0.99521
GDI1,0.99519
KLHL15,0.99518
KIAA0907,0.99515
MMP14,0.99515
MSI2,0.99514
BHLHE40,0.99513
YTHDF1,0.99507
TEAD3,0.99506
HERPUD1,0.99501
C20orf112,0.99500
TMEM259,0.99498
VDAC3,0.99496
SOX30,0.99495
FYN,0.99493
DBN1,0.99492
LRRC4B,0.99484
AJAP1,0.99477
DCUN1D5,0.99476
ULK1,0.99475
PATZ1,0.99472
RPL3,0.99472
ATXN1L,0.99469
GAB2,0.99466
PSMA5,0.99466
SH3GLB1,0.99463
STK40,0.99459
AMOT,0.99458
FBXO5,0.99458
TCF7L2,0.99457
YY1,0.99457
CNNM2,0.99454
RARG,0.99453
SARNP,0.99453
MGEA5,0.99451
KCTD16,0.99449
ATP5B,0.99446
SUGP1,0.99446
FZD4,0.99444
MKRN1,0.99444
ITPK1,0.99442
AC005358.1,0.99441
FBXO33,0.99439
CYP26B1,0.99438
MSI1,0.99434
SP4,0.99434
MORF4L1,0.99431
QRICH1,0.99430
ST18,0.99428
TMEM108,0.99428
VEZF1,0.99428
MAGED2,0.99425
RLIM,0.99424
MEF2D,0.99422
MET,0.99420
HSPE1-MOB4,0.99418
NONO,0.99418
DCC,0.99416
NPAS1,0.99410
DPYSL2,0.99407
PUM2,0.99404
KIAA1239,0.99403
AGFG1,0.99399
PPARD,0.99399
SLC7A1,0.99399
PDGFC,0.99398
DBF4,0.99396
TRIM39,0.99395
NAA15,0.99394
SLC7A3,0.99394
MPPED2,0.99393
REST,0.99393
RPL6,0.99391
AZIN1,0.99383
MEMO1,0.99383
TRA2B,0.99383
CDK16,0.99380
PPP1R37,0.99380
RC3H1,0.99380
SLC9A7,0.99380
FBL,0.99376
PRKACA,0.99374
DAZL,0.99373
KAL1,0.99372
GABRD,0.99371
ARRB1,0.99368
RAB11FIP4,0.99368
STRN4,0.99368
NR2F1,0.99367
KHDRBS1,0.99365
PHF3,0.99365
FTSJ1,0.99363
FOXP3,0.99360
CTPS1,0.99359
KIF5B,0.99357
CHAMP1,0.99353
CDC23,0.99352
RNF2,0.99346
ATXN7,0.99345
CBX2,0.99344
PATL1,0.99344
TFAP2D,0.99344
HAS2,0.99343
NFKBIA,0.99338
RPL5,0.99332
DCAF15,0.99330
AKAP4,0.99327
CLSTN1,0.99324
NPTN,0.99323
ZNF687,0.99323
SERPING1,0.99318
CLUH,0.99316
LHX6,0.99311
GMDS,0.99309
PBX2,0.99309
TOPAZ1,0.99307
ILF2,0.99298
SATB1,0.99298
FBXO42,0.99295
KCND3,0.99295
BAP1,0.99292
CNTNAP5,0.99292
STK11,0.99292
CRMP1,0.99289
TCFL5,0.99286
HNRNPH3,0.99282
SKIDA1,0.99279
ZNF770,0.99279
ZBTB1,0.99274
OTUD7A,0.99270
CDKN2AIP,0.99269
KCNN2,0.99265
DYRK1B,0.99264
GRM4,0.99262
RELB,0.99259
HUNK,0.99258
GRHL3,0.99256
RAPGEF5,0.99255
PKNOX1,0.99254
SETX,0.99254
PITPNC1,0.99252
MTSS1L,0.99250
RAB11A,0.99248
FAM131B,0.99247
NNT,0.99246
ELAVL2,0.99245
FNBP1,0.99241
CDYL,0.99239
PLAG1,0.99238
ZFHX2,0.99236
USF2,0.99235
GTF3C2,0.99234
RNF165,0.99232
PDE4A,0.99231
AMMECR1L,0.99227
WDR18,0.99219
ATF2,0.99215
CEPT1,0.99214
DHX37,0.99211
NMT1,0.99210
GTF2H1,0.99205
CBX8,0.99196
BEGAIN,0.99193
FAM193B,0.99193
HSPD1,0.99184
PKNOX2,0.99184
TSHZ3,0.99181
RASGRP1,0.99178
CTDSP1,0.99175
PSAP,0.99175
SLC2A1,0.99175
PRDM1,0.99173
GTF2A1,0.99171
C11orf84,0.99168
FIGN,0.99167
KIAA0922,0.99164
ARNT2,0.99162
ZCCHC2,0.99158
PDZD2,0.99156
CSF1,0.99155
EDNRA,0.99154
JMY,0.99154
SMAP1,0.99154
TOMM40,0.99154
PPP2R4,0.99153
CSNK1G2,0.99148
EYA1,0.99148
CUL9,0.99143
TFAP2B,0.99143
DYNC1LI1,0.99136
IL2RG,0.99136
IRF2BP1,0.99136
SOX10,0.99136
TBX2,0.99134
TMEM201,0.99132
BHLHE41,0.99131
ANTXR1,0.99130
U2AF1,0.99130
IVNS1ABP,0.99129
ARID3A,0.99126
PDHA1,0.99125
ZNF710,0.99125
ERP44,0.99118
RAB14,0.99117
CHRM1,0.99114
E2F7,0.99113
DOCK4,0.99107
CPE,0.99106
MGAT1,0.99104
ATP6V1B2,0.99100
GALNT13,0.99096
GPM6A,0.99091
DLG1,0.99089
MYO5A,0.99089
CDH2,0.99085
TFAP2A,0.99084
NR5A1,0.99081
SF3B4,0.99076
PCGF3,0.99075
ANP32A,0.99073
ADD1,0.99071
ANGPT1,0.99071
RCOR3,0.99063
CACNG3,0.99062
ATG4B,0.99056
PPP2CA,0.99047
KCNH2,0.99046
RPS8,0.99039
GCLM,0.99037
GNAO1,0.99035
ERF,0.99031
SLC40A1,0.99027
IRF1,0.99019
NR2F2,0.99018
FMNL2,0.99014
SNRPA1,0.99007
GLI2,0.99006
CDH8,0.98999
EFNB2,0.98997
ETV6,0.98996
MLXIP,0.98996
UVRAG,0.98996
HS6ST3,0.98991
ZBTB43,0.98990
GID8,0.98987
SOCS6,0.98985
NLGN4X,0.98984
GNB2,0.98983
SLC25A14,0.98979
OSBPL9,0.98978
AHCYL2,0.98975
PPM1E,0.98972
RP11-159G9.5,0.98971
CLSTN3,0.98970
SHE,0.98969
ARNTL,0.98967
LOX,0.98966
RBM20,0.98966
IFNGR2,0.98962
MPP1,0.98954
TRIM8,0.98952
MAPRE1,0.98949
CHRM3,0.98948
PANK4,0.98945
SEC61A1,0.98942
PLS3,0.98940
LATS2,0.98939
UCHL1,0.98938
ATG4A,0.98935
KCNC1,0.98934
SAE1,0.98934
LINGO1,0.98930
SF3A1,0.98930
LMX1A,0.98929
CDK1,0.98928
RAB2A,0.98928
C9orf172,0.98925
BCL3,0.98924
HAUS7,0.98917
RBM4,0.98914
FLI1,0.98911
ATP6AP1,0.98909
WDR45,0.98907
MAP3K3,0.98901
EIF5,0.98900
BCL11B,0.98893
LARGE,0.98889
SYN1,0.98889
IKZF2,0.98885
SCHIP1,0.98881
MEF2A,0.98872
GRIN1,0.98871
TERF2,0.98871
IRAK1,0.98866
IGSF9B,0.98865
PRLR,0.98863
PSMA7,0.98863
ELAVL1,0.98861
CCND2,0.98850
BMP2,0.98843
LSAMP,0.98843
NAA30,0.98843
PTPRZ1,0.98839
SMAD1,0.98839
WNT5A,0.98838
LHX2,0.98832
NMNAT2,0.98832
TUBB2B,0.98831
LPCAT3,0.98828
NXF1,0.98814
ZNF532,0.98814
SKP2,0.98807
KIAA1549,0.98806
MFN2,0.98800
DNAJC7,0.98798
GMEB1,0.98796
TCOF1,0.98796
PSMA6,0.98792
SETD8,0.98787
ATL1,0.98776
MAZ,0.98776
GDF6,0.98773
REEP1,0.98764
TGFB3,0.98761
ATG9A,0.98760
FBXO3,0.98758
NUDT21,0.98755
TRIM3,0.98755
AKAP11,0.98751
IGF1R,0.98751
DKFZP761J1410,0.98750
STAT6,0.98741
KIRREL3,0.98731
DLGAP4,0.98728
PYGO1,0.98723
ERC2,0.98722
ARRDC3,0.98719
TESK1,0.98716
SNAP25,0.98712
RAPGEF4,0.98711
REPS1,0.98710
GGT7,0.98709
MAP4K1,0.98709
ANKFY1,0.98704
CTBP1,0.98702
YIPF5,0.98698
DNAJC2,0.98695
BRINP1,0.98688
TBX3,0.98677
SLC30A1,0.98673
INPP5A,0.98668
RQCD1,0.98658
XAB2,0.98657
YWHAE,0.98654
COPS6,0.98653
PAK3,0.98652
PSMA3,0.98649
MRTO4,0.98640
FAM160A2,0.98639
FEZF2,0.98639
KIT,0.98635
HSPA12A,0.98634
IRS2,0.98626
SUV39H1,0.98623
FZD5,0.98621
VRTN,0.98619
ACSL4,0.98618
GABRA1,0.98608
C2CD2L,0.98606
RDH10,0.98602
NCLN,0.98598
DENND4B,0.98592
ATP13A1,0.98584
SIPA1L2,0.98583
DCUN1D1,0.98581
SENP2,0.98580
KIF3C,0.98579
Sep.06,0.98573
DYNC1LI2,0.98571
PWWP2A,0.98571
PPP2R1A,0.98564
RBBP7,0.98563
CCT7,0.98560
ZNRF3,0.98555
CYP46A1,0.98554
TRIB2,0.98551
SLC1A3,0.98545
MOB4,0.98534
SEC62,0.98534
HEXIM1,0.98533
IKZF3,0.98532
E2F1,0.98529
SMG6,0.98529
EOMES,0.98526
MAP2K6,0.98523
RBM14-RBM4,0.98523
SCRIB,0.98520
GPRASP2,0.98519
TARDBP,0.98519
ZBTB17,0.98519
IL1RAPL2,0.98515
FBLN1,0.98513
ACTB,0.98512
SLC16A2,0.98511
GSPT2,0.98507
PPP6R1,0.98506
SHH,0.98502
IGBP1,0.98499
PPP1R8,0.98497
RTN1,0.98497
SLC6A6,0.98494
ANKRD50,0.98484
PTCHD1,0.98484
PSMA2,0.98479
IKBKB,0.98476
NEGR1,0.98476
ZNF24,0.98473
PPP2R5B,0.98472
ASB7,0.98470
CDK6,0.98467
MID1,0.98455
GJC1,0.98442
TAF7L,0.98442
RPS6KA6,0.98441
ADARB1,0.98436
DLG2,0.98434
ILKAP,0.98426
SYT2,0.98425
CALCRL,0.98421
LHX9,0.98419
GON4L,0.98418
PPEF1,0.98417
SRPR,0.98415
MEGF9,0.98410
REXO1,0.98410
SRSF7,0.98405
CADM3,0.98404
C6orf62,0.98403
CSNK2A1,0.98402
PITPNB,0.98402
EIF3G,0.98398
RPL18A,0.98392
CDC40,0.98390
LRP6,0.98369
RIBC1,0.98364
SIK1,0.98364
SEMA6D,0.98353
CBX4,0.98346
PLAGL2,0.98345
CXorf22,0.98341
DPF1,0.98334
GLTSCR1,0.98333
SYNPO,0.98330
PTGES3,0.98328
LASP1,0.98323
PDLIM4,0.98321
AMD1,0.98311
TNFSF13B,0.98310
AR,0.98299
FAM168A,0.98294
NUS1,0.98293
SPI1,0.98293
SREK1,0.98292
FOSL2,0.98291
UBE2K,0.98290
CELF3,0.98286
CS,0.98285
PCGF5,0.98284
PSMA1,0.98280
SEMA3A,0.98279
FAR1,0.98278
CNOT10,0.98276
PPAT,0.98270
PGD,0.98268
LPGAT1,0.98267
MPRIP,0.98266
ANKRD34A,0.98257
POU5F1,0.98254
CHMP6,0.98245
NOVA2,0.98245
STX1B,0.98243
KLF12,0.98234
STX1A,0.98227
FBXL3,0.98223
FBXO28,0.98209
NAMPT,0.98206
PIM3,0.98206
ATXN1,0.98201
SKIL,0.98200
RNPS1,0.98199
CPEB4,0.98193
KLF6,0.98192
ADAMTS2,0.98191
SRSF1,0.98191
PPP1CA,0.98190
KCNV1,0.98184
PPP2R2B,0.98184
LCORL,0.98177
C16orf72,0.98168
HP1BP3,0.98166
CREB3L1,0.98162
FAM196B,0.98161
ZNF182,0.98153
RNF145,0.98152
ZNF331,0.98134
GATA2,0.98133
GABRB1,0.98130
BEND4,0.98122
FAM171A1,0.98118
HNRNPC,0.98116
PSPC1,0.98115
MEX3A,0.98114
ZNF512,0.98111
FST,0.98109
SEMA4D,0.98109
DLX2,0.98099
SPIB,0.98093
RHEB,0.98092
AMIGO1,0.98086
KLHL10,0.98081
SLC4A2,0.98080
ATP6V0D1,0.98063
KIF3A,0.98055
HSF2,0.98049
UBE2R2,0.98048
TBL1X,0.98045
TUBB,0.98045
BAHD1,0.98043
FAM155A,0.98034
KLHL29,0.98023
NR6A1,0.98018
INHBA,0.98017
GDF11,0.97994
BICD2,0.97992
YWHAB,0.97991
NDEL1,0.97987
SNX2,0.97986
SEPHS1,0.97980
LRRTM3,0.97979
FBXW11,0.97978
NAF1,0.97974
TBX22,0.97966
NDFIP1,0.97959
GK,0.97956
KLF7,0.97956
LCP2,0.97946
EEF1A1,0.97945
RAB35,0.97943
DUSP6,0.97942
ZBTB20,0.97928
HSPA9,0.97927
AKT1,0.97917
RYK,0.97914
PITX2,0.97909
ZMAT2,0.97905
CSNK2B,0.97899
STMN2,0.97895
GABPB1,0.97894
NR3C1,0.97882
PCNA,0.97880
ZBTB34,0.97878
FAM49B,0.97877
HIAT1,0.97870
DIAPH1,0.97862
H2AFY2,0.97860
AP3D1,0.97858
MMP16,0.97856
CWC15,0.97853
RPS6KB1,0.97853
PRDM11,0.97852
RPS18,0.97849
TWF2,0.97848
TBX20,0.97843
MAGEL2,0.97835
PSEN1,0.97833
KAT2B,0.97830
CTNNA1,0.97809
EGLN1,0.97809
CBX1,0.97806
C7orf26,0.97804
RPS6,0.97801
MBD3,0.97796
TBCEL,0.97794
KDELR1,0.97761
C16orf70,0.97752
ZIC2,0.97738
RRAGC,0.97730
GLRA2,0.97722
CDK13,0.97712
RAB8A,0.97710
KIAA0355,0.97706
PIAS3,0.97702
BRD3,0.97698
CTDNEP1,0.97670
TFE3,0.97669
RASGEF1A,0.97667
ABCE1,0.97664
SLC9A3,0.97660
SRGAP2,0.97656
UBQLN4,0.97653
CAPN15,0.97647
PHF13,0.97636
MYO18A,0.97632
RMND5A,0.97624
STAU2,0.97621
ARPC4,0.97617
TFDP1,0.97614
HDAC8,0.97609
PSMD14,0.97602
ZFYVE9,0.97594
IRX5,0.97590
SMS,0.97586
RRAS2,0.97585
GNAI2,0.97582
LRRC8D,0.97578
PLK1,0.97577
SPATA2,0.97569
ZCCHC14,0.97566
ETV3,0.97545
RBPMS,0.97545
HDGFRP3,0.97534
GOLGA2,0.97532
NODAL,0.97532
SLC30A10,0.97530
PCDHGC4,0.97521
KCNQ5,0.97514
SRF,0.97512
RALA,0.97494
ODF1,0.97492
PLAGL1,0.97491
RPL15,0.97490
SLC38A5,0.97489
TSPAN14,0.97488
SUCO,0.97487
LDB1,0.97480
FAM50A,0.97471
DUSP4,0.97468
HIF1A,0.97467
BCL11A,0.97462
FAM65B,0.97459
PLCB1,0.97459
CANX,0.97444
MCM6,0.97441
SNPH,0.97441
KCNN3,0.97435
CCND3,0.97431
RAN,0.97412
OFD1,0.97411
LRFN3,0.97405
EHD1,0.97400
RUNX1T1,0.97400
CNP,0.97395
RAB10,0.97387
AP3B1,0.97373
LSM12,0.97362
KBTBD6,0.97353
GNA12,0.97348
FBXO22,0.97337
MCF2,0.97334
OMG,0.97323
FBXO45,0.97322
NLGN3,0.97322
CHRM4,0.97315
FBXO21,0.97315
LRRN1,0.97315
NUCKS1,0.97313
CBX6,0.97301
ADCY9,0.97298
EIF2S1,0.97293
ABHD8,0.97283
RFC1,0.97281
UTY,0.97281
NTN4,0.97272
ATG5,0.97260
VWC2,0.97258
PAK2,0.97251
ELF3,0.97247
MYT1,0.97242
RGL1,0.97240
SS18L1,0.97225
VPS35,0.97220
DGKI,0.97214
SPRY2,0.97208
TSC22D1,0.97198
ZBTB33,0.97187
CYFIP1,0.97166
TLR7,0.97165
FBXL16,0.97161
C6orf106,0.97160
RAB7A,0.97159
NABP2,0.97158
TSC22D2,0.97157
NR0B1,0.97154
EDA,0.97141
BNC1,0.97134
GPRIN1,0.97116
SCAMP1,0.97108
VDAC1,0.97104
ELFN2,0.97097
KCNJ4,0.97094
PDPK1,0.97090
TRIM41,0.97055
SART1,0.97048
KCMF1,0.97030
UBE2I,0.97024
FOXJ1,0.97022
TMEM185B,0.97019
SPIN1,0.97001
EIF3F,0.96993
PIP5K1C,0.96992
UBE2D2,0.96991
ERG,0.96989
G2E3,0.96987
PPP2R5C,0.96985
C18orf8,0.96982
PSMB1,0.96974
ZEB1,0.96965
GTPBP1,0.96954
SQLE,0.96951
MAP2K2,0.96941
USP33,0.96938
RPS3A,0.96937
BAZ2B,0.96934
MTF1,0.96923
YWHAG,0.96918
CDC37L1,0.96917
ZKSCAN1,0.96913
FHL1,0.96904
TUBA1A,0.96902
SCUBE1,0.96891
SPDEF,0.96887
DAG1,0.96884
VMP1,0.96873
NSDHL,0.96851
DDX3Y,0.96849
TUBA1B,0.96818
